trust_name,ticker,aic_sector,date,price_gbx_or_gbp
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-02-01,172.800
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-03-01,157.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-03-31,154.400
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-04-30,177.280
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-05-31,173.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-06-30,191.800
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-07-31,205.840
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-08-31,202.500
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-09-30,205.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-11-01,218.440
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2025-12-01,213.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-01-01,226.090
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-02-01,223.320
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-03-01,217.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-03-31,235.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-04-30,271.870
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-05-31,290.500
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-06-30,232.500
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-07-31,266.500
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-08-31,264.000
Edinburgh Worldwide Investment Trust,EWI,Global Smaller Companies,2026-09-17,270.000
European Opportunities Trust,EOT,Europe,2026-07-31,10.088
European Smaller Companies Trust,ESCT,European Smaller Companies,2011-09-30,39.490
European Smaller Companies Trust,ESCT,European Smaller Companies,2011-11-01,36.594
European Smaller Companies Trust,ESCT,European Smaller Companies,2011-12-01,272.568
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-01-01,37.217
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-02-01,41.608
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-03-01,340.835
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-03-31,39.615
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-04-30,35.254
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-05-31,282.036
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-06-30,36.251
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-07-31,37.186
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-08-31,318.910
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-09-30,40.681
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-11-01,40.012
European Smaller Companies Trust,ESCT,European Smaller Companies,2012-12-01,42.363
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-01-01,50.119
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-02-01,50.960
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-03-01,59.234
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-03-31,50.960
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-04-30,52.082
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-05-31,60.366
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-06-30,54.480
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-07-31,64.818
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-08-31,59.588
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-09-30,63.555
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-11-01,73.422
European Smaller Companies Trust,ESCT,European Smaller Companies,2013-12-01,67.730
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-01-01,70.658
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-02-01,73.119
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-03-01,73.026
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-03-31,73.026
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-04-30,81.814
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-05-31,71.499
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-06-30,67.107
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-07-31,75.948
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-08-31,65.299
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-09-30,61.667
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-11-01,73.990
European Smaller Companies Trust,ESCT,European Smaller Companies,2014-12-01,64.129
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-01-01,75.513
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-02-01,80.819
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-03-01,77.465
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-03-31,77.652
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-04-30,87.098
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-05-31,77.777
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-06-30,80.457
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-07-31,76.779
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-08-31,70.298
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-09-30,81.353
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-11-01,73.426
European Smaller Companies Trust,ESCT,European Smaller Companies,2015-12-01,81.934
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-01-01,84.480
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-02-01,75.296
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-03-01,77.603
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-03-31,90.531
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-04-30,81.343
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-05-31,77.291
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-06-30,98.384
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-07-31,88.386
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-08-31,92.406
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-09-30,98.172
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-11-01,90.549
European Smaller Companies Trust,ESCT,European Smaller Companies,2016-12-01,113.433
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-01-01,102.176
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-02-01,107.350
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-03-01,116.327
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-03-31,132.450
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-04-30,129.357
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-05-31,133.533
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-06-30,137.149
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-07-31,145.377
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-08-31,148.276
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-09-30,152.734
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-11-01,148.886
European Smaller Companies Trust,ESCT,European Smaller Companies,2017-12-01,148.523
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-01-01,152.377
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-02-01,148.886
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-03-01,139.660
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-03-31,135.425
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-04-30,128.192
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-05-31,141.249
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-06-30,126.197
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-07-31,124.077
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-08-31,137.828
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-09-30,107.260
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-11-01,106.761
European Smaller Companies Trust,ESCT,European Smaller Companies,2018-12-01,96.534
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-01-01,106.636
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-02-01,106.137
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-03-01,118.762
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-03-31,114.129
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-04-30,104.899
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-05-31,127.886
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-06-30,111.136
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-07-31,121.103
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-08-31,107.643
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-09-30,107.287
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-11-01,129.583
European Smaller Companies Trust,ESCT,European Smaller Companies,2019-12-01,120.636
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-01-01,117.268
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-02-01,120.375
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-03-01,76.733
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-03-31,94.824
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-04-30,121.682
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-05-31,105.305
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-06-30,111.543
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-07-31,120.027
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-08-31,118.530
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-09-30,135.303
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-11-01,147.247
European Smaller Companies Trust,ESCT,European Smaller Companies,2020-12-01,160.350
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-01-01,177.885
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-02-01,183.290
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-03-01,168.471
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-03-31,183.446
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-04-30,185.318
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-05-31,185.318
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-06-30,204.871
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-07-31,188.438
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-08-31,182.198
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-09-30,203.043
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-11-01,171.611
European Smaller Companies Trust,ESCT,European Smaller Companies,2021-12-01,178.725
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-01-01,170.737
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-02-01,156.259
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-03-01,156.272
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-03-31,177.920
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-04-30,153.276
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-05-31,139.796
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-06-30,167.775
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-07-31,137.799
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-08-31,125.816
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-09-30,131.340
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-11-01,151.815
European Smaller Companies Trust,ESCT,European Smaller Companies,2022-12-01,173.049
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-01-01,162.802
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-02-01,166.297
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-03-01,158.821
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-03-31,185.671
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-04-30,153.827
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-05-31,153.827
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-06-30,160.819
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-07-31,153.327
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-08-31,169.629
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-09-30,138.344
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-11-01,150.866
European Smaller Companies Trust,ESCT,European Smaller Companies,2023-12-01,187.903
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-01-01,159.358
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-02-01,161.356
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-03-01,192.009
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-03-31,173.260
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-04-30,186.450
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-05-31,196.782
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-06-30,187.849
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-07-31,197.931
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-08-31,180.455
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-09-30,165.899
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-11-01,180.920
European Smaller Companies Trust,ESCT,European Smaller Companies,2024-12-01,171.896
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-01-01,177.292
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-02-01,183.289
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-03-01,181.090
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-03-31,185.302
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-04-30,209.479
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-05-31,211.388
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-06-30,217.385
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-07-31,226.400
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-08-31,215.921
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-09-30,212.922
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-11-01,231.265
European Smaller Companies Trust,ESCT,European Smaller Companies,2025-12-01,216.421
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-01-01,243.671
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-02-01,246.050
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-03-01,200.451
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-03-31,225.473
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-04-30,243.971
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-05-31,233.972
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-06-30,234.000
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-07-31,242.500
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-08-31,231.000
European Smaller Companies Trust,ESCT,European Smaller Companies,2026-09-17,232.500
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2011-09-30,181.544
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2011-11-01,175.310
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2011-12-01,175.310
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-01-01,189.025
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-02-01,193.763
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-03-01,194.512
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-03-31,187.280
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-04-30,176.806
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-05-31,180.048
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-06-30,175.559
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-07-31,172.068
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-08-31,178.552
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-09-30,182.427
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-11-01,186.292
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2012-12-01,189.535
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2013-01-01,196.642
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2013-02-01,204.622
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2013-03-01,232.479
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2013-03-31,201.755
Fidelity Asian Values,FAS,Asia Pacific Smaller Companies,2013-04-30,208.987
